API Code,Time of Call,Date,Count,,,
A3,09-04-2025 8.51,09-04-2025,,,,
A3,09-04-2025 9.08,09-04-2025,,,,
A3,09-04-2025 9.23,09-04-2025,,,,
A3,09-04-2025 11.46,09-04-2025,,,,
A3,09-04-2025 12.00,09-04-2025,,,,
A3,09-04-2025 12.03,09-04-2025,,,,
A3,09-04-2025 16.09,09-04-2025,,,,
A3,09-04-2025 16.45,09-04-2025,,,,
A3,09-04-2025 18.20,09-04-2025,,,,
A3,09-04-2025 21.39,09-04-2025,,,,
A3,09-04-2025 22.49,09-04-2025,,,,
A3,10-04-2025 0.44,10-04-2025,,,,
A3,10-04-2025 1.02,10-04-2025,,,,
A3,10-04-2025 2.07,10-04-2025,,,,
A3,10-04-2025 2.10,10-04-2025,,,,
A3,10-04-2025 3.11,10-04-2025,,,,
A3,10-04-2025 3.40,10-04-2025,,,,
A3,10-04-2025 3.46,10-04-2025,,,,
A3,10-04-2025 4.22,10-04-2025,,,,
A3,10-04-2025 8.43,10-04-2025,,,,
A3,10-04-2025 9.15,10-04-2025,,,,
A3,10-04-2025 9.26,10-04-2025,,,,
A3,10-04-2025 9.43,10-04-2025,,,,
A3,10-04-2025 11.26,10-04-2025,,,,
A3,10-04-2025 12.49,10-04-2025,,,,
A3,10-04-2025 15.39,10-04-2025,,,,
A3,10-04-2025 20.18,10-04-2025,,,,
A3,10-04-2025 20.31,10-04-2025,,,,
A3,10-04-2025 22.31,10-04-2025,,,,
A3,11-04-2025 2.27,11-04-2025,,,,
A3,11-04-2025 5.08,11-04-2025,,,,
A3,11-04-2025 6.09,11-04-2025,,,,
A3,11-04-2025 9.26,11-04-2025,,,,
A3,11-04-2025 9.53,11-04-2025,,,,
A3,11-04-2025 12.03,11-04-2025,,,,
A3,11-04-2025 14.26,11-04-2025,,,,
A3,11-04-2025 15.04,11-04-2025,,,,
A3,11-04-2025 15.52,11-04-2025,,,,
A3,11-04-2025 16.29,11-04-2025,,,,
A3,11-04-2025 17.31,11-04-2025,,,,
A3,11-04-2025 18.51,11-04-2025,,,,
A3,11-04-2025 19.25,11-04-2025,,,,
A3,11-04-2025 19.50,11-04-2025,,,,
A3,11-04-2025 20.02,11-04-2025,,,,
A3,11-04-2025 20.36,11-04-2025,,,,
A3,11-04-2025 22.41,11-04-2025,,,,
A3,12-04-2025 1.02,12-04-2025,,,,
A3,12-04-2025 1.23,12-04-2025,,,,
A3,12-04-2025 4.44,12-04-2025,,,,
A3,12-04-2025 8.53,12-04-2025,,,,
A3,12-04-2025 12.04,12-04-2025,,,,
A3,12-04-2025 12.34,12-04-2025,,,,
A3,12-04-2025 13.16,12-04-2025,,,,
A3,12-04-2025 14.23,12-04-2025,,,,
A3,12-04-2025 14.31,12-04-2025,,,,
A3,12-04-2025 15.28,12-04-2025,,,,
A3,12-04-2025 18.01,12-04-2025,,,,
A3,12-04-2025 18.06,12-04-2025,,,,
A3,12-04-2025 20.28,12-04-2025,,,,
A3,12-04-2025 21.15,12-04-2025,,,,
A3,12-04-2025 22.31,12-04-2025,,,,
A3,12-04-2025 23.19,12-04-2025,,,,
A3,13-04-2025 0.24,13-04-2025,,,,
A3,13-04-2025 2.11,13-04-2025,,,,
A3,13-04-2025 4.07,13-04-2025,,,,
A3,13-04-2025 7.27,13-04-2025,,,,
A3,13-04-2025 8.08,13-04-2025,,,,
A3,13-04-2025 10.25,13-04-2025,,,,
A3,13-04-2025 12.22,13-04-2025,,,,
A3,13-04-2025 13.58,13-04-2025,,,,
A3,13-04-2025 14.27,13-04-2025,,,,
A3,13-04-2025 17.19,13-04-2025,,,,
A3,13-04-2025 20.06,13-04-2025,,,,
A3,13-04-2025 20.41,13-04-2025,,,,
A3,13-04-2025 22.33,13-04-2025,,,,
A3,13-04-2025 22.36,13-04-2025,,,,
A3,13-04-2025 23.40,13-04-2025,,,,
A3,14-04-2025 0.24,14-04-2025,,,,
A3,14-04-2025 0.31,14-04-2025,,,,
A3,14-04-2025 0.44,14-04-2025,,,,
A3,14-04-2025 1.27,14-04-2025,,,,
A3,14-04-2025 2.00,14-04-2025,,,,
A3,14-04-2025 4.55,14-04-2025,,,,
A3,14-04-2025 5.18,14-04-2025,,,,
A3,14-04-2025 5.31,14-04-2025,,,,
A3,14-04-2025 6.40,14-04-2025,,,,
A3,14-04-2025 12.08,14-04-2025,,,,
A3,14-04-2025 14.00,14-04-2025,,,,
A3,14-04-2025 15.47,14-04-2025,,,,
A3,14-04-2025 15.52,14-04-2025,,,,
A3,14-04-2025 17.02,14-04-2025,,,,
A3,14-04-2025 21.25,14-04-2025,,,,
A3,14-04-2025 21.46,14-04-2025,,,,
A3,14-04-2025 22.12,14-04-2025,,,,
A3,14-04-2025 23.43,14-04-2025,,,,
A3,15-04-2025 0.42,15-04-2025,,,,
A3,15-04-2025 1.42,15-04-2025,,,,
A3,15-04-2025 1.47,15-04-2025,,,,
A3,15-04-2025 5.25,15-04-2025,,,,
A3,15-04-2025 6.31,15-04-2025,,,,
A3,15-04-2025 8.10,15-04-2025,,,,
A3,15-04-2025 8.43,15-04-2025,,,,
A3,15-04-2025 10.38,15-04-2025,,,,
A3,15-04-2025 12.37,15-04-2025,,,,
A3,15-04-2025 13.13,15-04-2025,,,,
A3,15-04-2025 13.58,15-04-2025,,,,
A3,15-04-2025 16.47,15-04-2025,,,,
A3,15-04-2025 18.05,15-04-2025,,,,
A3,15-04-2025 18.46,15-04-2025,,,,
A3,15-04-2025 19.11,15-04-2025,,,,
A3,15-04-2025 19.45,15-04-2025,,,,
A3,15-04-2025 21.07,15-04-2025,,,,
A3,15-04-2025 21.47,15-04-2025,,,,
A3,15-04-2025 22.36,15-04-2025,,,,
A3,16-04-2025 3.20,16-04-2025,,,,
A3,16-04-2025 3.40,16-04-2025,,,,
A3,16-04-2025 5.03,16-04-2025,,,,
A3,16-04-2025 5.19,16-04-2025,,,,
A3,16-04-2025 10.02,16-04-2025,,,,
A3,16-04-2025 10.21,16-04-2025,,,,
A3,16-04-2025 10.54,16-04-2025,,,,
A3,16-04-2025 14.57,16-04-2025,,,,
A3,16-04-2025 15.11,16-04-2025,,,,
A3,16-04-2025 17.16,16-04-2025,,,,
A3,16-04-2025 17.26,16-04-2025,,,,
A3,16-04-2025 18.12,16-04-2025,,,,
A3,16-04-2025 19.17,16-04-2025,,,,
A3,16-04-2025 21.13,16-04-2025,,,,
A3,16-04-2025 23.31,16-04-2025,,,,
A3,16-04-2025 23.45,16-04-2025,,,,
A3,17-04-2025 0.18,17-04-2025,,,,
A3,17-04-2025 2.50,17-04-2025,,,,
A3,17-04-2025 3.42,17-04-2025,,,,
A3,17-04-2025 5.44,17-04-2025,,,,
A3,17-04-2025 10.42,17-04-2025,,,,
A3,17-04-2025 11.30,17-04-2025,,,,
A3,17-04-2025 13.32,17-04-2025,,,,
A3,17-04-2025 14.06,17-04-2025,,,,
A3,17-04-2025 17.51,17-04-2025,,,,
A3,17-04-2025 19.02,17-04-2025,,,,
A3,17-04-2025 19.41,17-04-2025,,,,
A3,17-04-2025 21.18,17-04-2025,,,,
A3,17-04-2025 22.16,17-04-2025,,,,
A3,17-04-2025 23.18,17-04-2025,,,,
A3,18-04-2025 0.19,18-04-2025,,,,
A3,18-04-2025 0.59,18-04-2025,,,,
A3,18-04-2025 3.21,18-04-2025,,,,
A3,18-04-2025 3.42,18-04-2025,,,,
A3,18-04-2025 7.43,18-04-2025,,,,
A3,18-04-2025 8.55,18-04-2025,,,,
A3,18-04-2025 11.54,18-04-2025,,,,
A3,18-04-2025 12.20,18-04-2025,,,,
A3,18-04-2025 13.37,18-04-2025,,,,
A3,18-04-2025 16.03,18-04-2025,,,,
A3,18-04-2025 19.31,18-04-2025,,,,
A3,18-04-2025 20.03,18-04-2025,,,,
A3,19-04-2025 1.28,19-04-2025,,,,
A3,19-04-2025 1.51,19-04-2025,,,,
A3,19-04-2025 3.28,19-04-2025,,,,
A3,19-04-2025 6.53,19-04-2025,,,,
A3,19-04-2025 7.36,19-04-2025,,,,
A3,19-04-2025 7.48,19-04-2025,,,,
A3,19-04-2025 12.12,19-04-2025,,,,
A3,19-04-2025 12.31,19-04-2025,,,,
A3,19-04-2025 14.21,19-04-2025,,,,
A3,19-04-2025 14.44,19-04-2025,,,,
A3,19-04-2025 22.16,19-04-2025,,,,
A3,19-04-2025 23.30,19-04-2025,,,,
A3,19-04-2025 23.59,19-04-2025,,,,
A3,20-04-2025 0.30,20-04-2025,,,,
A3,20-04-2025 1.01,20-04-2025,,,,
A3,20-04-2025 1.32,20-04-2025,,,,
A3,20-04-2025 1.50,20-04-2025,,,,
A3,20-04-2025 2.04,20-04-2025,,,,
A3,20-04-2025 2.21,20-04-2025,,,,
A3,20-04-2025 2.59,20-04-2025,,,,
A3,20-04-2025 3.16,20-04-2025,,,,
A3,20-04-2025 3.49,20-04-2025,,,,
A3,20-04-2025 4.28,20-04-2025,,,,
A3,20-04-2025 4.48,20-04-2025,,,,
A3,20-04-2025 7.11,20-04-2025,,,,
A3,20-04-2025 8.50,20-04-2025,,,,
A3,20-04-2025 11.41,20-04-2025,,,,
A3,20-04-2025 13.17,20-04-2025,,,,
A3,20-04-2025 14.09,20-04-2025,,,,
A3,20-04-2025 14.50,20-04-2025,,,,
A3,20-04-2025 15.44,20-04-2025,,,,
A3,20-04-2025 15.56,20-04-2025,,,,
A3,20-04-2025 17.48,20-04-2025,,,,
A3,20-04-2025 18.35,20-04-2025,,,,
A3,20-04-2025 19.20,20-04-2025,,,,
A3,20-04-2025 19.46,20-04-2025,,,,
A3,20-04-2025 23.59,20-04-2025,,,,
A3,21-04-2025 6.29,21-04-2025,,,,
A3,21-04-2025 6.33,21-04-2025,,,,
A3,21-04-2025 9.03,21-04-2025,,,,
A3,21-04-2025 10.11,21-04-2025,,,,
A3,21-04-2025 12.10,21-04-2025,,,,
A3,21-04-2025 13.46,21-04-2025,,,,
A3,21-04-2025 14.14,21-04-2025,,,,
A3,21-04-2025 17.02,21-04-2025,,,,
A3,21-04-2025 19.09,21-04-2025,,,,
A3,21-04-2025 20.51,21-04-2025,,,,
A3,21-04-2025 21.09,21-04-2025,,,,
A3,21-04-2025 21.45,21-04-2025,,,,
A3,21-04-2025 22.30,21-04-2025,,,,
A3,21-04-2025 23.38,21-04-2025,,,,
A3,22-04-2025 0.42,22-04-2025,,,,
A3,22-04-2025 1.54,22-04-2025,,,,
A3,22-04-2025 2.04,22-04-2025,,,,
A3,22-04-2025 9.45,22-04-2025,,,,
A3,22-04-2025 10.16,22-04-2025,,,,
A3,22-04-2025 11.53,22-04-2025,,,,
A3,22-04-2025 12.15,22-04-2025,,,,
A3,22-04-2025 12.45,22-04-2025,,,,
A3,22-04-2025 14.23,22-04-2025,,,,
A3,22-04-2025 14.44,22-04-2025,,,,
A3,22-04-2025 15.14,22-04-2025,,,,
A3,22-04-2025 16.00,22-04-2025,,,,
A3,22-04-2025 18.36,22-04-2025,,,,
A3,22-04-2025 22.13,22-04-2025,,,,
A3,23-04-2025 2.52,23-04-2025,,,,
A3,23-04-2025 3.50,23-04-2025,,,,
A3,23-04-2025 5.25,23-04-2025,,,,
A3,23-04-2025 5.58,23-04-2025,,,,
A3,23-04-2025 6.44,23-04-2025,,,,
A3,23-04-2025 12.22,23-04-2025,,,,
A3,23-04-2025 14.47,23-04-2025,,,,
A3,23-04-2025 15.53,23-04-2025,,,,
A3,23-04-2025 18.24,23-04-2025,,,,
A3,23-04-2025 19.28,23-04-2025,,,,
A3,23-04-2025 20.25,23-04-2025,,,,
A3,23-04-2025 23.28,23-04-2025,,,,
A3,24-04-2025 1.23,24-04-2025,,,,
A3,24-04-2025 2.08,24-04-2025,,,,
A3,24-04-2025 5.22,24-04-2025,,,,
A3,24-04-2025 6.23,24-04-2025,,,,
A3,24-04-2025 8.11,24-04-2025,,,,
A3,24-04-2025 8.41,24-04-2025,,,,
A3,24-04-2025 8.52,24-04-2025,,,,
A3,24-04-2025 9.12,24-04-2025,,,,
A3,24-04-2025 10.34,24-04-2025,,,,
A3,24-04-2025 14.00,24-04-2025,,,,
A3,24-04-2025 16.53,24-04-2025,,,,
A3,24-04-2025 17.01,24-04-2025,,,,
A3,24-04-2025 18.16,24-04-2025,,,,
A3,24-04-2025 18.53,24-04-2025,,,,
A3,24-04-2025 20.39,24-04-2025,,,,
A3,24-04-2025 20.40,24-04-2025,,,,
A3,24-04-2025 21.50,24-04-2025,,,,
A3,24-04-2025 23.03,24-04-2025,,,,
A3,24-04-2025 23.41,24-04-2025,,,,
A3,25-04-2025 0.29,25-04-2025,,,,
A3,25-04-2025 1.54,25-04-2025,,,,
A3,25-04-2025 2.38,25-04-2025,,,,
A3,25-04-2025 2.56,25-04-2025,,,,
A3,25-04-2025 3.57,25-04-2025,,,,
A3,25-04-2025 7.37,25-04-2025,,,,
A3,25-04-2025 8.19,25-04-2025,,,,
A3,25-04-2025 9.20,25-04-2025,,,,
A3,25-04-2025 11.51,25-04-2025,,,,
A3,25-04-2025 12.41,25-04-2025,,,,
A3,25-04-2025 15.10,25-04-2025,,,,
A3,25-04-2025 17.13,25-04-2025,,,,
A3,25-04-2025 17.42,25-04-2025,,,,
A3,25-04-2025 18.15,25-04-2025,,,,
A3,25-04-2025 20.12,25-04-2025,,,,
A3,25-04-2025 20.57,25-04-2025,,,,
A3,25-04-2025 21.22,25-04-2025,,,,
A3,25-04-2025 22.39,25-04-2025,,,,
A3,26-04-2025 2.18,26-04-2025,,,,
A3,26-04-2025 2.45,26-04-2025,,,,
A3,26-04-2025 4.21,26-04-2025,,,,
A3,26-04-2025 7.29,26-04-2025,,,,
A3,26-04-2025 9.50,26-04-2025,,,,
A3,26-04-2025 11.19,26-04-2025,,,,
A3,26-04-2025 11.49,26-04-2025,,,,
A3,26-04-2025 12.26,26-04-2025,,,,
A3,26-04-2025 13.02,26-04-2025,,,,
A3,26-04-2025 13.20,26-04-2025,,,,
A3,26-04-2025 13.42,26-04-2025,,,,
A3,26-04-2025 15.24,26-04-2025,,,,
A3,26-04-2025 19.03,26-04-2025,,,,
A3,26-04-2025 19.06,26-04-2025,,,,
A3,26-04-2025 21.11,26-04-2025,,,,
A3,26-04-2025 21.55,26-04-2025,,,,
A3,26-04-2025 23.51,26-04-2025,,,,
A3,27-04-2025 2.17,27-04-2025,,,,
A3,27-04-2025 4.46,27-04-2025,,,,
A3,27-04-2025 5.03,27-04-2025,,,,
A3,27-04-2025 7.14,27-04-2025,,,,
A3,27-04-2025 7.30,27-04-2025,,,,
A3,27-04-2025 11.39,27-04-2025,,,,
A3,27-04-2025 12.06,27-04-2025,,,,
A3,27-04-2025 12.43,27-04-2025,,,,
A3,27-04-2025 13.14,27-04-2025,,,,
A3,27-04-2025 14.42,27-04-2025,,,,
A3,27-04-2025 15.29,27-04-2025,,,,
A3,27-04-2025 16.26,27-04-2025,,,,
A3,27-04-2025 21.12,27-04-2025,,,,
A3,27-04-2025 21.26,27-04-2025,,,,
A3,28-04-2025 0.53,28-04-2025,,,,
A3,28-04-2025 3.48,28-04-2025,,,,
A3,28-04-2025 4.53,28-04-2025,,,,
A3,28-04-2025 5.10,28-04-2025,,,,
A3,28-04-2025 6.04,28-04-2025,,,,
A3,28-04-2025 6.53,28-04-2025,,,,
A3,28-04-2025 7.46,28-04-2025,,,,
A3,28-04-2025 8.21,28-04-2025,,,,
A3,28-04-2025 11.27,28-04-2025,,,,
A3,28-04-2025 12.43,28-04-2025,,,,
A3,28-04-2025 13.27,28-04-2025,,,,
A3,28-04-2025 14.28,28-04-2025,,,,
A3,28-04-2025 15.58,28-04-2025,,,,
A3,28-04-2025 15.59,28-04-2025,,,,
A3,28-04-2025 16.43,28-04-2025,,,,
A3,28-04-2025 21.50,28-04-2025,,,,
A3,29-04-2025 0.34,29-04-2025,,,,
A3,29-04-2025 1.00,29-04-2025,,,,
A3,29-04-2025 1.41,29-04-2025,,,,
A3,29-04-2025 3.45,29-04-2025,,,,
A3,29-04-2025 4.13,29-04-2025,,,,
A3,29-04-2025 6.17,29-04-2025,,,,
A3,29-04-2025 7.42,29-04-2025,,,,
A3,29-04-2025 12.29,29-04-2025,,,,
A3,29-04-2025 12.56,29-04-2025,,,,
A3,29-04-2025 13.34,29-04-2025,,,,
A3,29-04-2025 19.41,29-04-2025,,,,
A3,29-04-2025 20.05,29-04-2025,,,,
A3,29-04-2025 20.37,29-04-2025,,,,
A3,29-04-2025 21.07,29-04-2025,,,,
A3,29-04-2025 23.17,29-04-2025,,,,
A3,30-04-2025 1.42,30-04-2025,,,,
A3,30-04-2025 4.20,30-04-2025,,,,
A3,30-04-2025 5.59,30-04-2025,,,,
A3,30-04-2025 6.15,30-04-2025,,,,
A3,30-04-2025 6.29,30-04-2025,,,,
A3,30-04-2025 10.58,30-04-2025,,,,
A3,30-04-2025 12.23,30-04-2025,,,,
A3,30-04-2025 15.12,30-04-2025,,,,
A3,30-04-2025 18.56,30-04-2025,,,,
A3,30-04-2025 19.36,30-04-2025,,,,
A3,01-05-2025 0.58,01-05-2025,,,,
A3,01-05-2025 1.34,01-05-2025,,,,
A3,01-05-2025 2.35,01-05-2025,,,,
A3,01-05-2025 4.40,01-05-2025,,,,
A3,01-05-2025 9.12,01-05-2025,,,,
A3,01-05-2025 9.29,01-05-2025,,,,
A3,01-05-2025 12.59,01-05-2025,,,,
A3,01-05-2025 13.12,01-05-2025,,,,
A3,01-05-2025 13.26,01-05-2025,,,,
A3,01-05-2025 16.28,01-05-2025,,,,
A3,01-05-2025 18.42,01-05-2025,,,,
A3,01-05-2025 18.53,01-05-2025,,,,
A3,01-05-2025 20.10,01-05-2025,,,,
A3,01-05-2025 22.09,01-05-2025,,,,
A3,01-05-2025 23.40,01-05-2025,,,,
A3,02-05-2025 0.47,02-05-2025,,,,
A3,02-05-2025 1.03,02-05-2025,,,,
A3,02-05-2025 3.46,02-05-2025,,,,
A3,02-05-2025 5.57,02-05-2025,,,,
A3,02-05-2025 6.53,02-05-2025,,,,
A3,02-05-2025 11.05,02-05-2025,,,,
A3,02-05-2025 11.45,02-05-2025,,,,
A3,02-05-2025 12.01,02-05-2025,,,,
A3,02-05-2025 13.01,02-05-2025,,,,
A3,02-05-2025 13.41,02-05-2025,,,,
A3,02-05-2025 15.21,02-05-2025,,,,
A3,02-05-2025 16.28,02-05-2025,,,,
A3,02-05-2025 20.18,02-05-2025,,,,
A3,02-05-2025 20.46,02-05-2025,,,,
A3,02-05-2025 21.21,02-05-2025,,,,
A3,02-05-2025 21.32,02-05-2025,,,,
A3,03-05-2025 0.35,03-05-2025,,,,
A3,03-05-2025 0.55,03-05-2025,,,,
A3,03-05-2025 1.33,03-05-2025,,,,
A3,03-05-2025 1.55,03-05-2025,,,,
A3,03-05-2025 2.28,03-05-2025,,,,
A3,03-05-2025 3.07,03-05-2025,,,,
A3,03-05-2025 4.44,03-05-2025,,,,
A3,03-05-2025 5.40,03-05-2025,,,,
A3,03-05-2025 7.31,03-05-2025,,,,
A3,03-05-2025 14.28,03-05-2025,,,,
A3,03-05-2025 15.29,03-05-2025,,,,
A3,03-05-2025 18.01,03-05-2025,,,,
A3,03-05-2025 22.44,03-05-2025,,,,
A3,03-05-2025 22.57,03-05-2025,,,,
A3,04-05-2025 1.11,04-05-2025,,,,
A3,04-05-2025 1.41,04-05-2025,,,,
A3,04-05-2025 11.16,04-05-2025,,,,
A3,04-05-2025 14.53,04-05-2025,,,,
A3,04-05-2025 17.08,04-05-2025,,,,
A3,04-05-2025 19.34,04-05-2025,,,,
A3,04-05-2025 20.27,04-05-2025,,,,
A3,04-05-2025 20.47,04-05-2025,,,,
A3,04-05-2025 21.19,04-05-2025,,,,
A3,04-05-2025 21.41,04-05-2025,,,,
A3,04-05-2025 21.57,04-05-2025,,,,
A3,05-05-2025 0.11,05-05-2025,,,,
A3,05-05-2025 0.14,05-05-2025,,,,
A3,05-05-2025 1.09,05-05-2025,,,,
A3,05-05-2025 2.40,05-05-2025,,,,
A3,05-05-2025 2.55,05-05-2025,,,,
A3,05-05-2025 7.02,05-05-2025,,,,
A3,05-05-2025 7.25,05-05-2025,,,,
A3,05-05-2025 12.00,05-05-2025,,,,
A3,05-05-2025 12.11,05-05-2025,,,,
A3,05-05-2025 13.06,05-05-2025,,,,
A3,05-05-2025 13.51,05-05-2025,,,,
A3,05-05-2025 14.58,05-05-2025,,,,
A3,05-05-2025 17.40,05-05-2025,,,,
A3,05-05-2025 18.53,05-05-2025,,,,
A3,05-05-2025 20.14,05-05-2025,,,,
A3,05-05-2025 23.58,05-05-2025,,,,
A3,06-05-2025 0.52,06-05-2025,,,,
A3,06-05-2025 1.02,06-05-2025,,,,
A3,06-05-2025 1.12,06-05-2025,,,,
A3,06-05-2025 2.25,06-05-2025,,,,
A3,06-05-2025 4.05,06-05-2025,,,,
A3,06-05-2025 4.16,06-05-2025,,,,
A3,06-05-2025 7.17,06-05-2025,,,,
A3,06-05-2025 8.59,06-05-2025,,,,
A3,06-05-2025 9.25,06-05-2025,,,,
A3,06-05-2025 14.48,06-05-2025,,,,
A3,06-05-2025 15.03,06-05-2025,,,,
A3,06-05-2025 16.02,06-05-2025,,,,
A3,06-05-2025 17.07,06-05-2025,,,,
A3,06-05-2025 18.54,06-05-2025,,,,
A3,06-05-2025 19.12,06-05-2025,,,,
A3,07-05-2025 0.01,07-05-2025,,,,
A3,07-05-2025 0.46,07-05-2025,,,,
A3,07-05-2025 1.46,07-05-2025,,,,
A3,07-05-2025 1.54,07-05-2025,,,,
A3,07-05-2025 4.37,07-05-2025,,,,
A3,07-05-2025 5.35,07-05-2025,,,,
A3,07-05-2025 7.42,07-05-2025,,,,
A3,07-05-2025 8.56,07-05-2025,,,,
A3,07-05-2025 9.01,07-05-2025,,,,
A3,07-05-2025 11.06,07-05-2025,,,,
A3,07-05-2025 12.15,07-05-2025,,,,
A3,07-05-2025 12.44,07-05-2025,,,,
A3,07-05-2025 13.34,07-05-2025,,,,
A3,07-05-2025 14.20,07-05-2025,,,,
A3,07-05-2025 15.20,07-05-2025,,,,
A3,07-05-2025 16.17,07-05-2025,,,,
A3,07-05-2025 16.59,07-05-2025,,,,
A3,07-05-2025 20.05,07-05-2025,,,,
A3,07-05-2025 20.45,07-05-2025,,,,
A3,07-05-2025 22.39,07-05-2025,,,,
A3,07-05-2025 23.10,07-05-2025,,,,
A3,07-05-2025 23.22,07-05-2025,,,,
A3,08-05-2025 0.20,08-05-2025,,,,
A3,08-05-2025 1.33,08-05-2025,,,,
A3,08-05-2025 3.35,08-05-2025,,,,
A3,08-05-2025 6.59,08-05-2025,,,,
A3,08-05-2025 12.18,08-05-2025,,,,
A3,08-05-2025 14.20,08-05-2025,,,,
A3,08-05-2025 15.06,08-05-2025,,,,
A3,08-05-2025 15.27,08-05-2025,,,,
A3,08-05-2025 15.50,08-05-2025,,,,
A3,08-05-2025 16.52,08-05-2025,,,,
A3,08-05-2025 17.17,08-05-2025,,,,
A3,08-05-2025 18.19,08-05-2025,,,,
A3,08-05-2025 18.33,08-05-2025,,,,
A3,08-05-2025 19.30,08-05-2025,,,,
A3,08-05-2025 19.31,08-05-2025,,,,
A3,08-05-2025 20.16,08-05-2025,,,,
A3,09-05-2025 1.27,09-05-2025,,,,
A3,09-05-2025 1.35,09-05-2025,,,,
A3,09-05-2025 2.24,09-05-2025,,,,
A3,09-05-2025 2.29,09-05-2025,,,,
A3,09-05-2025 2.49,09-05-2025,,,,
A3,09-05-2025 3.17,09-05-2025,,,,
A3,09-05-2025 5.46,09-05-2025,,,,
A3,09-05-2025 8.00,09-05-2025,,,,
A3,09-05-2025 12.24,09-05-2025,,,,
A3,09-05-2025 12.46,09-05-2025,,,,
A3,09-05-2025 13.12,09-05-2025,,,,
A3,09-05-2025 17.04,09-05-2025,,,,
A3,09-05-2025 17.14,09-05-2025,,,,
A3,09-05-2025 20.27,09-05-2025,,,,
A3,09-05-2025 21.56,09-05-2025,,,,
A3,10-05-2025 2.37,10-05-2025,,,,
A3,10-05-2025 7.35,10-05-2025,,,,
A3,10-05-2025 8.23,10-05-2025,,,,
A3,10-05-2025 8.38,10-05-2025,,,,
A3,10-05-2025 10.04,10-05-2025,,,,
A3,10-05-2025 10.31,10-05-2025,,,,
A3,10-05-2025 11.19,10-05-2025,,,,
A3,10-05-2025 12.38,10-05-2025,,,,
A3,10-05-2025 12.43,10-05-2025,,,,
A3,10-05-2025 14.41,10-05-2025,,,,
A3,10-05-2025 16.30,10-05-2025,,,,
A3,10-05-2025 18.39,10-05-2025,,,,
A3,10-05-2025 23.09,10-05-2025,,,,
A3,11-05-2025 0.12,11-05-2025,,,,
A3,11-05-2025 0.37,11-05-2025,,,,
A3,11-05-2025 1.20,11-05-2025,,,,
A3,11-05-2025 3.00,11-05-2025,,,,
A3,11-05-2025 3.54,11-05-2025,,,,
A3,11-05-2025 5.31,11-05-2025,,,,
A3,11-05-2025 10.08,11-05-2025,,,,
A3,11-05-2025 10.52,11-05-2025,,,,
A3,11-05-2025 11.28,11-05-2025,,,,
A3,11-05-2025 15.07,11-05-2025,,,,
A3,11-05-2025 16.45,11-05-2025,,,,
A3,11-05-2025 17.54,11-05-2025,,,,
A3,11-05-2025 18.23,11-05-2025,,,,
A3,11-05-2025 18.32,11-05-2025,,,,
A3,11-05-2025 19.39,11-05-2025,,,,
A3,11-05-2025 20.22,11-05-2025,,,,
A3,11-05-2025 21.19,11-05-2025,,,,
A3,12-05-2025 0.26,12-05-2025,,,,
A3,12-05-2025 0.43,12-05-2025,,,,
A3,12-05-2025 1.42,12-05-2025,,,,
A3,12-05-2025 3.14,12-05-2025,,,,
A3,12-05-2025 17.48,12-05-2025,,,,
A3,12-05-2025 20.16,12-05-2025,,,,
A3,12-05-2025 22.59,12-05-2025,,,,
A3,13-05-2025 0.43,13-05-2025,,,,
A3,13-05-2025 2.04,13-05-2025,,,,
A3,13-05-2025 2.33,13-05-2025,,,,
A3,13-05-2025 2.34,13-05-2025,,,,
A3,13-05-2025 5.01,13-05-2025,,,,
A3,13-05-2025 8.24,13-05-2025,,,,
A3,13-05-2025 9.39,13-05-2025,,,,
A3,13-05-2025 11.14,13-05-2025,,,,
A3,13-05-2025 12.03,13-05-2025,,,,
A3,13-05-2025 13.48,13-05-2025,,,,
A3,13-05-2025 14.19,13-05-2025,,,,
A3,13-05-2025 16.10,13-05-2025,,,,
A3,13-05-2025 21.57,13-05-2025,,,,
A3,14-05-2025 2.06,14-05-2025,,,,
A3,14-05-2025 2.34,14-05-2025,,,,
A3,14-05-2025 3.51,14-05-2025,,,,
A3,14-05-2025 4.55,14-05-2025,,,,
A3,14-05-2025 6.45,14-05-2025,,,,
A3,14-05-2025 7.27,14-05-2025,,,,
A3,14-05-2025 10.36,14-05-2025,,,,
A3,14-05-2025 11.24,14-05-2025,,,,
A3,14-05-2025 19.07,14-05-2025,,,,
A3,14-05-2025 20.23,14-05-2025,,,,
A3,14-05-2025 21.02,14-05-2025,,,,
A3,14-05-2025 22.34,14-05-2025,,,,
A3,15-05-2025 2.09,15-05-2025,,,,
A3,15-05-2025 5.16,15-05-2025,,,,
A3,15-05-2025 6.47,15-05-2025,,,,
A3,15-05-2025 8.15,15-05-2025,,,,
A3,15-05-2025 10.19,15-05-2025,,,,
A3,15-05-2025 13.44,15-05-2025,,,,
A3,15-05-2025 16.26,15-05-2025,,,,
A3,15-05-2025 20.57,15-05-2025,,,,
A3,15-05-2025 21.57,15-05-2025,,,,
A3,16-05-2025 0.35,16-05-2025,,,,
A3,16-05-2025 3.57,16-05-2025,,,,
A3,16-05-2025 7.57,16-05-2025,,,,
A3,16-05-2025 8.30,16-05-2025,,,,
A3,16-05-2025 8.57,16-05-2025,,,,
A3,16-05-2025 9.07,16-05-2025,,,,
